"X","Virus","taxonomy_g"
10617,"T0_S__k141_693045||full","Pelagibacter_A"
10618,"T0_S__k141_741832||full","RZYX01"
10619,"T0_S__k141_749340||full","Prochlorococcus_B"
10620,"T0_S__k141_749340||full","Prochlorococcus_B"
10621,"T0_S__k141_765963||full","Pseudoalteromonas"
10622,"T0_S__k141_816238||full","AG-337-I02"
10623,"T0_S__k141_822234||full","TMED123"
10624,"T0_S__k141_827021||full","Prochlorococcus_A"
10625,"T0_S__k141_897277||full","Maribacter"
10626,"T0_S__k141_99813||full","Pelagibacter"
10627,"T100_D__k141_120803||full","UBA7446"
10628,"T100_D__k141_120803||full","Aquimarina"
10629,"T100_D__k141_120803||full","Aquimarina"
10630,"T100_D__k141_123677||full","TMED112"
10631,"T100_D__k141_12898||full","Prochlorococcus_A"
10632,"T100_D__k141_150608||full","D2472"
10633,"T100_D__k141_158395||full","Pelagibacter_A"
10634,"T100_D__k141_186496||full","Vibrio"
10635,"T100_D__k141_192437||full","Joostella"
10636,"T100_D__k141_199331||full","Hyphobacterium"
10637,"T100_D__k141_23590||full","Joostella"
10638,"T100_D__k141_243469||full","Prochlorococcus_B"
10639,"T100_D__k141_246911||full","UBA721"
10640,"T100_D__k141_256937||full","Marinomonas"
10641,"T100_D__k141_257360||full","Lactobacillus"
10642,"T100_D__k141_2637||full","GCA-2698665"
10643,"T100_D__k141_291700||full","BIN-L-1"
10644,"T100_D__k141_312425||lt2gene","Clostridioides_A"
10645,"T100_D__k141_322108||full","Pelagibacter"
10646,"T100_D__k141_338811||full","SAR86A"
10647,"T100_D__k141_361945||full","AG-339-G14"
10648,"T100_D__k141_377909||full","AEGEAN-183"
10649,"T100_D__k141_40622||full","ARS21"
10650,"T100_D__k141_47513||full","CACKPV01"
10651,"T100_D__k141_537165||full","Wolbachia"
10652,"T100_D__k141_539463||full","SAR86A"
10653,"T100_D__k141_539858||full","AEGEAN-183"
10654,"T100_D__k141_5418||full","UBA4293"
10655,"T100_D__k141_624946||full","UBA2588"
10656,"T100_D__k141_726950||full","AEGEAN-183"
10657,"T100_D__k141_743906||full","Luminiphilus"
10658,"T100_D__k141_791988||full","Soehngenia_A"
10659,"T100_D__k141_793683||full","Aquimarina"
10660,"T100_D__k141_880587||lt2gene","Tenacibaculum"
10661,"T100_D__k141_906687||full","Pelagibacter"
10662,"T100_D__k141_912989||full","Prochlorococcus_B"
10663,"T100_D__k141_947527||full","Aquimarina"
10664,"T100_D__k141_959981||full","TMED88"
10665,"T100_S__k141_104190||full","Prochlorococcus_A"
10666,"T100_S__k141_2042||full","Pelagibacter"
10667,"T100_S__k141_310088||full","OM05-12"
10668,"T100_S__k141_359809||full","GCA-002704185"
10669,"T100_S__k141_374732||full","Jejuia"
10670,"T100_S__k141_421076||full","BACL21"
10671,"T100_S__k141_465256||full","AG-363-K07"
10672,"T100_S__k141_468983||full","Aquimarina"
10673,"T100_S__k141_516099||full","AG-337-I02"
10674,"T100_S__k141_522801||full","GCA-2704665"
10675,"T100_S__k141_530248||full","GCA-2691145"
10676,"T100_S__k141_530605||full","GCA-2704625"
10677,"T100_S__k141_577996||full","Prochlorococcus_A"
10678,"T100_S__k141_653609||full","Prochlorococcus_A"
10679,"T100_S__k141_70942||full","Succinivibrio"
10680,"T100_S__k141_751781||full","Algibacter_B"
10681,"T100_S__k141_75567||full","Joostella"
10682,"T100_S__k141_755741||full","Pelagibacter"
10683,"T100_S__k141_795856||full","GCA-2704625"
10684,"T100_S__k141_80576||full","GCA-2720195"
10685,"T104_S__k141_101744||full","Flavobacterium"
10686,"T104_S__k141_171257||full","Actinomarina"
10687,"T104_S__k141_171257||full","Actinomarina"
10688,"T104_S__k141_171257||full","Actinomarina"
10689,"T104_S__k141_264473||full","Psychroserpens"
10690,"T104_S__k141_283157||full","GCA-2707915"
10691,"T104_S__k141_283157||full","GCA-2707915"
10692,"T104_S__k141_300114||full","Olleya"
10693,"T104_S__k141_318230||full","Marinomonas"
10694,"T104_S__k141_361825||full","Prochlorococcus_A"
10695,"T104_S__k141_408471||full","Myroides"
10696,"T104_S__k141_458798||full","Hyphobacterium"
10697,"T104_S__k141_483150||full","UBA8316"
10698,"T104_S__k141_618604||full","MarineAlpha5-Bin3"
10699,"T104_S__k141_690315||full","UBA8316"
10700,"T104_S__k141_713592||full","Jejuia"
10701,"T104_S__k141_744651||full","GCA-2691145"
10702,"T104_S__k141_762927||full","SCGC-AAA076-P13"
10703,"T104_S__k141_8007||full","Pelagibacter"
10704,"T104_S__k141_86498||full","TMED112"
10705,"T108_S__k141_1020009||full","Segetibacter"
10706,"T108_S__k141_130046||full","Pelagibacter_A"
10707,"T108_S__k141_194301||full","DT-91"
10708,"T108_S__k141_260382||full","SCGC-AAA076-P13"
10709,"T108_S__k141_268453||full","Croceibacter"
10710,"T108_S__k141_427081||full","Flavobacterium"
10711,"T108_S__k141_532539||full","Prochlorococcus"
10712,"T108_S__k141_581958||full","Croceibacter"
10713,"T108_S__k141_612992||full","TMED78"
10714,"T108_S__k141_731249||full","Croceibacter"
10715,"T108_S__k141_743801||full","Maribacter"
10716,"T108_S__k141_76419||full","GCA-2704625"
10717,"T108_S__k141_766893||full","Algibacter_A"
10718,"T108_S__k141_810792||full","Vibrio"
10719,"T108_S__k141_835117||full","AG-409-P03"
10720,"T108_S__k141_972236||full","Flavobacterium"
10721,"T108_S__k141_989671||full","AG-337-I02"
10722,"T112_D__k141_111958||full","D2472"
10723,"T112_D__k141_116203||full","JAAUTG01"
10724,"T112_D__k141_1254||full","ARS21"
10725,"T112_D__k141_126087||full","UBA9145"
10726,"T112_D__k141_159927||full","GCA-002684695"
10727,"T112_D__k141_202646||full","TMED78"
10728,"T112_D__k141_205474||full","Pelagibacter"
10729,"T112_D__k141_208856||full","Joostella"
10730,"T112_D__k141_23328||full","Joostella"
10731,"T112_D__k141_252354||full","Pelagibacter"
10732,"T112_D__k141_253764||full","Streptococcus"
10733,"T112_D__k141_253764||full","Streptococcus"
10734,"T112_D__k141_2556||full","AG-339-G14"
10735,"T112_D__k141_2556||full","AG-339-G14"
10736,"T112_D__k141_2556||full","AG-339-G14"
10737,"T112_D__k141_26559||full","GCA-2697505"
10738,"T112_D__k141_280165||full","MED-G85"
10739,"T112_D__k141_343043||full","UBA9040"
10740,"T112_D__k141_373065||full","UBA9973"
10741,"T112_D__k141_374643||full","BRH-c54"
10742,"T112_D__k141_444264||full","GCA-2721545"
10743,"T112_D__k141_513664||full","GCA-2698665"
10744,"T112_D__k141_522824||full","UBA10066"
10745,"T112_D__k141_571115||full","F082"
10746,"T112_D__k141_57149||full","SAR86A"
10747,"T112_D__k141_612192||full","Pelagibacter_A"
10748,"T112_D__k141_676074||full","Olleya"
10749,"T112_D__k141_691144||full","Wolbachia"
10750,"T112_D__k141_738698||full","Joostella"
10751,"T112_D__k141_743355||full","GCA-002715885"
10752,"T112_D__k141_803374||full","ARS21"
10753,"T112_D__k141_806836||full","Croceibacter"
10754,"T112_D__k141_844196||full","ARS21"
10755,"T112_D__k141_864407||full","Streptococcus"
10756,"T112_D__k141_864407||full","Streptococcus"
10757,"T112_D__k141_864407||full","Streptococcus"
10758,"T112_D__k141_880518||full","UBA12501"
10759,"T112_D__k141_883017||full","UBA8444"
10760,"T112_D__k141_889058||full","UBA918"
10761,"T112_D__k141_92798||full","Thiodubiliella"
10762,"T112_D__k141_943963||full","Aquimarina"
10763,"T112_D__k141_968646||full","GCA-2705205"
10764,"T112_D__k141_974914||full","Halomonas"
10765,"T112_D__k141_974914||full","Halomonas"
10766,"T112_S__k141_1114410||full","TMED112"
10767,"T112_S__k141_167206||full","CAIJKW01"
10768,"T112_S__k141_181622||full","Acinetobacter"
10769,"T112_S__k141_284543||full","Brumimicrobium"
10770,"T112_S__k141_357615||full","Pelagibacter_A"
10771,"T112_S__k141_364539||full","AM-2324"
10772,"T112_S__k141_382094||full","Sediminibacterium"
10773,"T112_S__k141_42669||full","Prochlorococcus_A"
10774,"T112_S__k141_435430||full","DT-34"
10775,"T112_S__k141_4836||full","Hyphobacterium"
10776,"T112_S__k141_495110||full","Pusillimonas_A"
10777,"T112_S__k141_601035||full","UBA10364"
10778,"T112_S__k141_634384||full","UBA3388"
10779,"T112_S__k141_780045||full","UBA10364"
10780,"T112_S__k141_894882||full","GCA-2702235"
10781,"T112_S__k141_942114||full","Pelagibacter"
10782,"T112_S__k141_991184||full","GCA-2701705"
10783,"T12_S__k141_1046952||full","MEDG-81"
10784,"T12_S__k141_1170843||full","GCA-2691145"
10785,"T12_S__k141_119008||full","Croceibacter"
10786,"T12_S__k141_1193464||full","Pelagibacter"
10787,"T12_S__k141_1267509||full","Flavivirga"
10788,"T12_S__k141_1354837||full","Actinomarina"
10789,"T12_S__k141_176846||full","GCA-2702235"
10790,"T12_S__k141_187397||full","Pelagibacter"
10791,"T12_S__k141_192272||full","MGIIa-L1"
10792,"T12_S__k141_294490||full","GCA-2702235"
10793,"T12_S__k141_448822||full","Winogradskyella"
10794,"T12_S__k141_509911||full","AG-337-I02"
10795,"T12_S__k141_558892||full","Lacinutrix"
10796,"T12_S__k141_615034||full","TMED131"
10797,"T12_S__k141_695483||full","AG-422-B15"
10798,"T12_S__k141_716437||full","HIMB30"
10799,"T12_S__k141_730536||full","SW10"
10800,"T12_S__k141_738183||full","GCA-2697505"
10801,"T12_S__k141_770190||full","Hyphobacterium"
10802,"T12_S__k141_77672||full","Rhodoferax"
10803,"T12_S__k141_798148||full","MGIIa-K1"
10804,"T12_S__k141_874056||full","Hyphobacterium"
10805,"T12_S__k141_8783||full","GCA-2704625"
10806,"T12_S__k141_902467||full","Sediminibacterium"
10807,"T16_D__k141_1003362||full","MEDG-81"
10808,"T16_D__k141_1003469||full","SW4"
10809,"T16_D__k141_1039204||full","Winogradskyella"
10810,"T16_D__k141_1041785||full","Pelagibacter"
10811,"T16_D__k141_106046||full","ASP10-02a"
10812,"T16_D__k141_109543||full","Tenacibaculum"
10813,"T16_D__k141_1103631||full","Aquimarina"
10814,"T16_D__k141_1107211||full","Cellulophaga"
10815,"T16_D__k141_1133050||full","Gillisia"
10816,"T16_D__k141_117337||full","Francisella"
10817,"T16_D__k141_117337||full","Francisella"
10818,"T16_D__k141_117337||full","Francisella"
10819,"T16_D__k141_1202135||full","Neobacillus"
10820,"T16_D__k141_1217565||full","SAR86A"
10821,"T16_D__k141_1236566||full","Algibacter_C"
10822,"T16_D__k141_1236566||full","Flaviramulus_A"
10823,"T16_D__k141_1248789||full","SAR86A"
10824,"T16_D__k141_1257205||lt2gene","Polaribacter"
10825,"T16_D__k141_1274952||full","Aquimarina"
10826,"T16_D__k141_1295276||full","CAU-1491"
10827,"T16_D__k141_1295276||full","CAU-1491"
10828,"T16_D__k141_1320340||full","Dickeya"
10829,"T16_D__k141_1334931||full_1","TMED220"
10830,"T16_D__k141_1360258||full","TMED112"
10831,"T16_D__k141_1372491||full","ARS21"
10832,"T16_D__k141_1395917||full","UBA11657"
10833,"T16_D__k141_1400511||full","Prochlorococcus_B"
10834,"T16_D__k141_1412669||full","MB11C04"
10835,"T16_D__k141_1419216||full","MarineAlpha5-Bin3"
10836,"T16_D__k141_147332||full","Pelagibacter"
10837,"T16_D__k141_16047||full","UBA2964"
10838,"T16_D__k141_166224||full","Alteromonas"
10839,"T16_D__k141_166909||full_1","GCA-2697505"
10840,"T16_D__k141_16750||full","GCA-2704625"
10841,"T16_D__k141_180484||full","AAA536-G10"
10842,"T16_D__k141_199542||full","UBA1994"
10843,"T16_D__k141_216852||full","Olleya"
10844,"T16_D__k141_22240||full","TMED88"
10845,"T16_D__k141_22497||full","Tenacibaculum"
10846,"T16_D__k141_227934||full","Actinomarina"
10847,"T16_D__k141_227934||full","Actinomarina"
10848,"T16_D__k141_254372||full","Olleya"
10849,"T16_D__k141_277144||full","Tenacibaculum"
10850,"T16_D__k141_280418||full","Prochlorococcus_B"
10851,"T16_D__k141_33984||full","MEDG-81"
10852,"T16_D__k141_369397||full","TMED123"
10853,"T16_D__k141_39742||full","UBA2588"
10854,"T16_D__k141_405292||full","Flavobacterium"
10855,"T16_D__k141_405292||full","Flavobacterium"
10856,"T16_D__k141_425050||full","Pectobacterium"
10857,"T16_D__k141_425050||full","Pectobacterium"
10858,"T16_D__k141_456960||full","AG-414-E02"
10859,"T16_D__k141_467894||full","Rufibacter"
10860,"T16_D__k141_496784||full","Acinetobacter"
10861,"T16_D__k141_505096||full","Prochlorococcus_B"
10862,"T16_D__k141_505983||full","Prochlorococcus_A"
10863,"T16_D__k141_550388||full","Wolbachia"
10864,"T16_D__k141_552017||full","TMED15"
10865,"T16_D__k141_552714||full","Lacinutrix"
10866,"T16_D__k141_562407||full","Legionella"
10867,"T16_D__k141_562407||full","Legionella"
10868,"T16_D__k141_564361||full","Streptococcus"
10869,"T16_D__k141_564361||full","Streptococcus"
10870,"T16_D__k141_573052||full","Psychroserpens"
10871,"T16_D__k141_599470||full","ARS10"
10872,"T16_D__k141_672892||full","Prochlorococcus_B"
10873,"T16_D__k141_672892||full","Prochlorococcus_B"
10874,"T16_D__k141_672892||full","Prochlorococcus_B"
10875,"T16_D__k141_672892||full","Prochlorococcus_B"
10876,"T16_D__k141_672892||full","Prochlorococcus_B"
10877,"T16_D__k141_672892||full","Prochlorococcus_B"
10878,"T16_D__k141_672892||full","Prochlorococcus_B"
10879,"T16_D__k141_688196||full","Flaviramulus_A"
10880,"T16_D__k141_692897||full","WO2-35-19"
10881,"T16_D__k141_696180||full","ARS21"
10882,"T16_D__k141_729620||full","UBA7446"
10883,"T16_D__k141_729915||full","Algibacter_A"
10884,"T16_D__k141_729915||full","Flavivirga"
10885,"T16_D__k141_757261||full","ARS23"
10886,"T16_D__k141_758928||full","ARS23"
10887,"T16_D__k141_786466||full","Joostella"
10888,"T16_D__k141_808988||lt2gene","D2472"
10889,"T16_D__k141_832060||full","Joostella"
10890,"T16_D__k141_85478||full","TMED112"
10891,"T16_D__k141_886788||full","D2472"
10892,"T16_D__k141_911855||full","Flaviramulus"
10893,"T16_D__k141_917127||full","Bartonella"
10894,"T16_D__k141_917583||full","UBA3537"
10895,"T16_D__k141_923802||full","HIMB59"
10896,"T16_D__k141_924080||full","Winogradskyella"
10897,"T16_D__k141_948114||full","GCA-2689925"
10898,"T16_D__k141_951076||full","GCA-2689925"
10899,"T16_D__k141_954580||full","Winogradskyella"
10900,"T16_D__k141_97283||full","Prochlorococcus_B"
10901,"T16_D__k141_97608||full","Streptococcus"
10902,"T16_D__k141_97608||full","Streptococcus"
10903,"T16_D__k141_97608||full","Streptococcus"
10904,"T16_S__k141_1049139||full","CAIJKW01"
10905,"T16_S__k141_1056372||full","Pelagibacter"
10906,"T16_S__k141_1063268||full","Winogradskyella"
10907,"T16_S__k141_1078909||full","CACNXK01"
10908,"T16_S__k141_1095114||full","Winogradskyella"
10909,"T16_S__k141_1134185||full","Pseudomonas_E"
10910,"T16_S__k141_222265||full","AG-337-I02"
10911,"T16_S__k141_223976||full","Lactobacillus"
10912,"T16_S__k141_255169||full","Prochlorococcus_A"
10913,"T16_S__k141_264118||full","Winogradskyella"
10914,"T16_S__k141_311078||full","Pelagibacter"
10915,"T16_S__k141_315748||full","MED-G52"
10916,"T16_S__k141_670371||full","EC70"
10917,"T16_S__k141_687201||full","Winogradskyella"
10918,"T16_S__k141_696263||full","GCA-2691145"
10919,"T16_S__k141_745070||full","Hyphobacterium"
10920,"T16_S__k141_752683||full","Methylopumilus"
10921,"T16_S__k141_821154||full","Tenacibaculum"
10922,"T16_S__k141_82866||full","CACLCV01"
10923,"T16_S__k141_829895||full","WLWR01"
10924,"T16_S__k141_922794||full","GCA-2704625"
10925,"T20_S__k141_1022734||full","MED-G116"
10926,"T20_S__k141_1050969||full","Actinomarina"
10927,"T20_S__k141_1065829||full","Ferruginibacter"
10928,"T20_S__k141_1122679||full","Francisella"
10929,"T20_S__k141_114188||full","Pelagibacter"
10930,"T20_S__k141_1155953||full","MB11C04"
10931,"T20_S__k141_1159154||lt2gene","SP4260"
10932,"T20_S__k141_1171113||full","ARS21"
10933,"T20_S__k141_1203390||full","UBA7377"
10934,"T20_S__k141_1227252||full","Aquimarina"
10935,"T20_S__k141_122898||full","GCA-2721545"
10936,"T20_S__k141_168810||full","SCGC-AAA076-P13"
10937,"T20_S__k141_174517||full","RZ26"
10938,"T20_S__k141_22455||full","UBA7377"
10939,"T20_S__k141_250656||full","Globicatella"
10940,"T20_S__k141_291269||full","Luminiphilus"
10941,"T20_S__k141_332966||full","MarineAlpha5-Bin3"
10942,"T20_S__k141_486491||full","Winogradskyella"
10943,"T20_S__k141_486491||full","Winogradskyella"
10944,"T20_S__k141_504074||full","Psychroserpens"
10945,"T20_S__k141_622643||full","GCA-002718655"
10946,"T20_S__k141_723613||full","TMED112"
10947,"T20_S__k141_798138||full","Eubacterium_G"
10948,"T20_S__k141_812496||full","GCA-2704665"
10949,"T20_S__k141_888469||full","Joostella"
10950,"T20_S__k141_89867||full","UBA7916"
10951,"T20_S__k141_903934||full","Tenacibaculum"
10952,"T20_S__k141_918140||full","Streptococcus"
10953,"T20_S__k141_937714||full","Flavobacterium"
10954,"T20_S__k141_975330||full","UBA5951"
10955,"T20_S__k141_975330||full","UBA5951"
10956,"T20_S__k141_977365||full","GCA-2689995"
10957,"T24_S__k141_1064984||full","BIN-L-1"
10958,"T24_S__k141_11145||full","UBA7377"
10959,"T24_S__k141_1123727||full","Pelagibacter"
10960,"T24_S__k141_1125922||full","TMED220"
10961,"T24_S__k141_1188078||full","Luminiphilus"
10962,"T24_S__k141_154234||full","GCA-2707915"
10963,"T24_S__k141_171833||full","Pelagibacter"
10964,"T24_S__k141_229213||full","UBA724"
10965,"T24_S__k141_344767||full","Winogradskyella"
10966,"T24_S__k141_382101||full","Pelagibacter"
10967,"T24_S__k141_38995||full","Lachnoclostridium"
10968,"T24_S__k141_428269||full","AG-337-I02"
10969,"T24_S__k141_444973||full","Aquimarina"
10970,"T24_S__k141_509539||full","UBA7377"
10971,"T24_S__k141_684233||full","Pelagibacter"
10972,"T24_S__k141_697177||full","GCA-2704665"
10973,"T24_S__k141_728742||full","TMED96"
10974,"T24_S__k141_756279||full","SCGC-AAA076-P13"
10975,"T24_S__k141_768855||full","Prochlorococcus_A"
10976,"T24_S__k141_78489||full","Vibrio"
10977,"T24_S__k141_793868||full","Pelagibacter"
10978,"T24_S__k141_834317||full","Actinomarina"
10979,"T24_S__k141_88074||full","Francisella"
10980,"T24_S__k141_92238||full","TMED108"
10981,"T28_S__k141_1014438||full","GCA-2689925"
10982,"T28_S__k141_1108897||full","UBA12191"
10983,"T28_S__k141_111728||full","GCA-2683135"
10984,"T28_S__k141_1118882||full","Pelagibacter_A"
10985,"T28_S__k141_1124767||full","UBA7377"
10986,"T28_S__k141_1156142||full","Vibrio"
10987,"T28_S__k141_1156142||full","Vibrio"
10988,"T28_S__k141_1172767||full","AG-337-I02"
10989,"T28_S__k141_1186843||full","TMED112"
10990,"T28_S__k141_1249749||full","UBA7377"
10991,"T28_S__k141_1260605||full","Flavobacterium"
10992,"T28_S__k141_1262736||full","GCA-002715885"
10993,"T28_S__k141_1265154||full","BRH-c54"
10994,"T28_S__k141_1315887||full","Pelagibacter_A"
10995,"T28_S__k141_271659||full","Hyphobacterium"
10996,"T28_S__k141_277161||full","TMED112"
10997,"T28_S__k141_279111||full","UBA7377"
10998,"T28_S__k141_309845||full","Luminiphilus"
10999,"T28_S__k141_396691||full","Bacteroides"
11000,"T28_S__k141_425028||full","Flavipsychrobacter"
11001,"T28_S__k141_425028||full","Prevotella"
11002,"T28_S__k141_437230||full","MED-G52"
11003,"T28_S__k141_440934||full","Hyphobacterium"
11004,"T28_S__k141_508403||full","Prochlorococcus_B"
11005,"T28_S__k141_522713||full","TMED48"
11006,"T28_S__k141_536655||full","MEDG-81"
11007,"T28_S__k141_540180||full","TMED-70"
11008,"T28_S__k141_591636||full","ARS21"
11009,"T28_S__k141_619428||full","GCA-2704625"
11010,"T28_S__k141_642487||full","Winogradskyella"
11011,"T28_S__k141_690173||full","GCA-2728355"
11012,"T28_S__k141_693089||full","UBA5951"
11013,"T28_S__k141_8416||full","UBA721"
11014,"T28_S__k141_882608||full_1","ARS21"
11015,"T28_S__k141_91115||full","Flavobacterium"
11016,"T28_S__k141_925630||full","Confluentibacter"
11017,"T28_S__k141_92664||full","Polaribacter_A"
11018,"T28_S__k141_929896||full","Methylotenera"
11019,"T28_S__k141_929896||full","Methylotenera"
11020,"T28_S__k141_980083||full","GCA-2691145"
11021,"T28_S__k141_983913||full","Flaviramulus"
11022,"T28_S__k141_983913||full","Confluentibacter"
11023,"T32_S__k141_1004796||full","Oceanihabitans"
11024,"T32_S__k141_1011907||full","GCA-2704625"
11025,"T32_S__k141_1014292||full","Pelagibacter_A"
11026,"T32_S__k141_1047601||full","Winogradskyella"
11027,"T32_S__k141_1065996||full","TMED-70"
11028,"T32_S__k141_1090929||full","Hyphobacterium"
11029,"T32_S__k141_1104565||full","Joostella"
11030,"T32_S__k141_112733||full","Sediminibacterium"
11031,"T32_S__k141_115514||full_1","SAR86A"
11032,"T32_S__k141_1176893||full","Pelagibacter"
11033,"T32_S__k141_122435||full","Pelagibacter"
